Date,Dividends
2009-07-08,0.051020
2009-04-07,0.051020
2009-01-07,0.459180
2008-10-08,0.561220
2008-07-09,0.612240
2008-04-09,0.765310
2008-01-09,0.765310
2007-10-10,0.765310
2007-07-11,0.714290
2007-04-11,0.663270
2007-01-10,0.612240
2006-10-11,0.561220
2006-07-12,0.510200
2006-04-11,0.459180
2006-01-11,0.408160
2005-10-12,0.357140
2005-07-13,0.306120
2005-04-13,0.255100
