Date,Dividends
2013-12-18,0.458000
2013-06-27,0.633000
2012-12-18,0.476000
2012-06-21,0.604000
2011-12-20,0.451000
2011-06-22,0.562000
2010-12-21,0.448000
2009-12-22,0.280000
2009-06-23,0.266000
