Date,Dividends
2014-02-24,0.075000
2013-12-05,0.069000
2013-09-06,0.069000
2013-06-06,0.063000
2013-03-13,0.063000
2012-11-16,0.063000
2012-08-31,0.063000
2011-10-12,0.200000
2010-10-13,0.150000
